SID,Age,Sex,Language,Experimenter,Double_coded_by,Exclude_analysis,Exclude_analysis_reason,Exclude_task,Excluded_task,Exclude_task_reason,Task,Trial_number,Task_item,Response_single,Response_double,Response,Correct,Mem_check_1_single,Mem_check_1_double,Mem_check_1,Mem_check_2_single,Mem_check_2_double,Mem_check_2,Exclude_trial_single,Exclude_trial_double,Exclude_trial_reason_single,Exclude_trial_reason_double,Exclude_trial,Exclude_trial_reason,Unit_task_repeat_alts,Notes_single,Notes_double
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,NN,8,107,78,78,78,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,NN,9,116,99,99,99,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,NN,10,224,26,26,26,0,1,1,1,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,NN,11,252,57,57,57,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,NN,12,271,58,58,58,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,5,Balloon,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,6,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,7,PresentTire,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,8,KiteHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,10,TireHydrant,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,12,PresentDucck,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,13,BellRainbowChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,14,BlockHatDrum,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,15,MugHourglassBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-22,5.81519507,F,Gujarati,SP,SJB,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,GiveN,1,6,6,6,6,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,GiveN,2,9,6,6,6,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,GiveN,3,7,6,6,6,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,GiveN,4,5,4,4,4,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,Training,1,2,2,2,1,,,,,,,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,1,5,7,7,7,0,0,0,0,1,1,1,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,2,7,8,8,8,1,,,,,,,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,3,16,18,18,18,0,,,,,,,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,4,24,25,25,25,1,0,0,0,0,0,0,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,5,52,54,54,54,0,,,,,,,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,6,71,72,72,72,1,,,,,,,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,7,105,106,106,106,1,,,,,,,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,8,107,108,108,108,1,,,,,,,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,9,116,118,118,118,0,,,,,,,,,,,0,,,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,10,224,226,226,226,0,0,0,0,0,0,0,,,,,0,,,,"does not understand ""200"""
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,11,252,254,254,254,0,0,0,0,0,0,0,,,,,0,,,,"does not understand ""200"""
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,SF,12,271,272,272,272,1,0,0,0,,1,1,,,,,0,,,,"does not understand ""200"""
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,2,7,8,8,8,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,3,16,11,11,11,0,,,,,,,,,,,0,,NA,,"10 --> 11, remind next"
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,4,24,12,12,12,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,5,52,73,73,73,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,6,71,74,74,74,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,7,105,15,15,15,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,8,107,17,17,17,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,9,116,18,18,18,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,10,224,19,19,19,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,11,252,20,20,20,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,NN,12,271,12,12,12,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,3,Cake,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,4,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,5,Balloon,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,6,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,Sample Item B,SockFlower,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,7,PresentTire,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,8,KiteHydrant,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,10,TireHydrant,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,12,PresentDucck,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,13,BellRainbowChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,14,BlockHatDrum,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,15,MugHourglassBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-23,5.81519507,M,Gujarati,SP,RMS,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,GiveN,1,6,5,10,5,0,,,,,,,,,,,0,,NA,,got 5 on second try
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,GiveN,2,9,9,9,9,1,,,,,,,,,,,0,,NA,counted to 8,counted to 8
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,GiveN,3,7,6,6,6,0,,,,,,,,,,,0,,NA,"counted to 7, skipped 6",counted to 7 and skipped 6
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,GiveN,4,5,5,5,5,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,Training,1,2,2,2,1,,,,,,,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,1,5,7,7,7,0,,,,,,,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,2,7,8,8,8,1,,,,,,,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,3,16,17,17,17,1,,,,,,,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,4,24,25,25,25,1,0,0,0,1,1,1,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,5,52,54,54,54,0,,,,,,,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,6,71,72,72,72,1,,,,,,,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,7,105,107,107,107,0,0,0,0,,,,,,,,0,,,repeated ans.,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,8,107,109,109,109,0,,,,,,,,,,,0,,,,repeated ans
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,9,116,118,118,118,0,0,0,0,0,0,0,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,10,224,226,226,226,0,0,0,0,0,0,0,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,11,252,254,254,254,0,0,0,0,0,0,0,,,,,0,,,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,SF,12,271,273,273,273,0,0,0,0,0,0,0,,,,,0,,,,mem check 2 unsure as child mumbled
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,2,7,8,8,8,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,3,16,9,9,9,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,4,24,17,17,17,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,5,52,17,17,17,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,6,71,72,72,72,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,7,105,17,17,17,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,8,107,9,9,9,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,9,116,8,8,8,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,10,224,9,9,9,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,11,252,13,13,13,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,NN,12,271,14,14,14,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,7,PresentTire,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,8,KiteHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,10,TireHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,12,PresentDucck,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,13,BellRainbowChair,1,1,1,1,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,14,BlockHatDrum,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,15,MugHourglassBlock,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,16,HatChairRainbow,0,0,0,0,,,,,,,,,,,0,,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
CH-PS-41,5.67008898,M,Gujarati,SP,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
