SID,Age,Sex,Language,Experimenter,Location,Entered_By,Exclude_analysis,Exclude_analysis_reason,Exclude_task,Excluded_task,Exclude_task_reason,Task,Trial_number,Task_item,Response_single,Response_double,Response_final,Correct,Mem_check_1_single,Mem_check_1_double,Mem_check_1_final,Mem_check_2_single,Mem_check_2_double,Mem_check_2_final,Notes_single_coding,Notes_double,Exclude_trial,Exclude_trial_single_reason,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,4,24,26,26,26,0,0,0,0,0,0,0,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,5,52,53,53,53,1,0,0,0,0,0,0,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,6,71,73,73,73,0,0,0,0,0,0,0,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,7,105,NA,NA,NA,NA,,,,,,,stopped testing because child seemed uncomfortable,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,8,107,NA,NA,NA,NA,,,,,,,stopped testing because child seemed uncomfortable,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,9,116,NA,NA,NA,NA,,,,,,,stopped testing because child seemed uncomfortable,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,10,224,NA,NA,NA,NA,,,,,,,stopped testing because child seemed uncomfortable,,1,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,11,252,NA,NA,NA,NA,,,,,,,stopped testing because child seemed uncomfortable,,1,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,SF,Excluded from analysis,SF,12,271,NA,NA,NA,NA,,,,,,,stopped testing because child seemed uncomfortable,,1,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,Training,1,2,2,2,1,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,1,5,3,3,3,0,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,2,7,8,8,8,1,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,3,16,12,12,12,0,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,4,24,3,3,3,0,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,5,52,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,6,71,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,7,105,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,8,107,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,9,116,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,10,224,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,11,252,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WCN,Excluded from analysis,NN,12,271,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,gave feedback,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,7,PresentTire,1,1,1,1,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,8,KiteHydrant,1,1,1,1,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,9,DuckClover,0,0,0,0,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,10,TireHydrant,0,0,0,0,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,11,CloverKite,1,1,1,1,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,12,PresentDucck,1,1,1,1,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,13,BellRainbowChair,0,0,0,0,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,14,BlockHatDrum,0,0,0,0,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,15,MugHourglassBlock,0,0,0,0,,,,,,,,,0,,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP21,4.13963039,F,Slovenian,Petra,Semperer,CF,1,More than 20% of data missing,1,WPPSI,Excluded from analysis,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,GiveN,1,6,6,6,6,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,GiveN,2,9,9,9,9,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,GiveN,3,7,7,7,7,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,GiveN,4,5,5,5,5,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,Training,1,2,2,2,1,1,1,1,,,,first said 1,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,1,5,7,7,7,0,1,1,1,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,2,7,9,9,9,0,1,1,1,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,3,16,17,17,17,1,1,1,1,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,4,24,26,26,26,0,0,0,0,0,0,0,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,5,52,53,53,53,1,0,0,0,0,0,0,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,6,71,73,73,73,0,1,1,1,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,7,105,106,106,106,1,1,1,1,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,8,107,109,109,109,0,1,1,1,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,9,116,117,117,117,1,1,1,1,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,10,224,226,226,226,0,0,0,0,0,0,0,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,11,252,253,253,253,1,0,0,0,0,0,0,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,SF,12,271,273,273,273,0,0,0,0,0,0,0,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,2,7,8,8,8,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,3,16,7,7,7,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,4,24,IDK,IDK,IDK,0,0,0,0,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,5,52,IDK,IDK,IDK,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,6,71,52,52,52,0,0,0,0,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,7,105,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,8,107,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,9,116,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,10,224,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,11,252,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,NN,12,271,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,Sample Item B,SockFlower,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,7,PresentTire,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,8,KiteHydrant,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,10,TireHydrant,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,12,PresentDucck,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,13,BellRainbowChair,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,14,BlockHatDrum,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,15,MugHourglassBlock,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,16,HatChairRainbow,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,17,HourglassMugBell,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,18,DrumRainbowHourglass,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,19,BellBlockHat,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,20,ChairDrumMug,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,21,RainbowMugHat,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,22,HourglassBellChair,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,23,PlanetShoeClockStar,1,1,1,1,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,25,StarBookHourglassShoe,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,26,KiteTirePlanetBlock,0,0,0,0,,,,,,,,,0,,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP22,4.747433265,F,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,GiveN,1,6,10,10,10,0,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,GiveN,2,9,10,10,10,0,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,GiveN,3,7,10,10,10,0,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,GiveN,4,5,10,10,10,0,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,Training,1,2,2,2,1,1,1,1,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,1,5,6,6,6,1,1,1,1,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,2,7,9,9,9,0,0,0,0,1,1,1,first said 3,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,3,16,17,17,17,1,1,1,1,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,4,24,26,26,26,0,1,1,1,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,5,52,53,53,53,1,0,0,0,1,1,1,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,6,71,73,73,73,0,1,1,1,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,7,105,107,107,107,0,0,0,0,1,1,1,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,8,107,109,109,109,0,0,0,0,1,1,1,first said 118,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,9,116,117,117,117,1,1,1,1,,,,first said 116,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,10,224,NA,227,227,0,0,0,0,0,0,0,"1st saud 227, then 217",,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,11,252,253,253,253,1,0,0,0,0,0,0,1st said 53,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,SF,12,271,NA,73,73,0,0,0,0,0,0,0,1st said 73,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,2,7,5,5,5,0,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,3,16,11,11,11,0,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,4,24,0,0,0,0,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,5,52,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,6,71,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,7,105,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,8,107,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,9,116,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,10,224,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,11,252,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,NN,12,271,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,1,no data,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,7,PresentTire,1,1,1,1,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,8,KiteHydrant,1,1,1,1,,,,,,,,,0,,,
SP23,4.295687885,M,Slovenian,Petra,Semperer,CF,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,0,,,
